customer_ID,Contact_Last_Name,Contact_First_Name,City,State,Age,Marital_Status,Gender,Number_Of_Dependents,Risk_Score,total_asset,Retirement_asset,Engagement_Type,Frequency
7669,Chandler,Macey,Austin,Texas,65,Divorced,Male,2,2.571428571,4369641.12,1675359.30,Email,Yearly
7670,Chapman,Karyn,Pike Creek,Delaware,65,Married,Male,2,2.857142857,7875632.045,3885030.49,Phone,Yearly
7671,Cummings,Paula,St. Petersburg,Florida,65,Single,Male,2,3.333333333,6130923.552,1661012.50,No Contact,No Contact
7672,David,Alyssa,Missoula,Montana,65,Married,Male,2,2.8,7626429.533,2107716.75,In Person,Quaterly
7673,Decker,Elijah,Fort Worth,Texas,65,Divorced,Male,2,3.25,2649266.88,1313722.59,In Writing,Monthly
7674,Donovan,Emily,Jacksonville,Florida,65,Married,Male,2,2.428571429,3370780.234,322106.80,Email,Daily
7675,Foster,Alyssa,Austin,Texas,65,Married,Male,2,3,2813723.702,729158.98,Email,No Contact
7676,Greene,Jada,Kansas City,Kansas,65,Divorced,Male,2,3,3935983.636,1857678.78,In Person,No Contact
7677,Lambert,Guinevere,San Jose,California,65,Divorced,Male,2,3.25,3301792.676,942627.71,No Contact,Daily
7678,Le,Quinlan,Dallas,Texas,65,Married,Male,2,2.428571429,11536046.25,3639842.92,Phone,No Contact
7679,Mathis,Gisela,Springfield,Massachusetts,65,Unknown,Male,2,3.428571429,4132362.416,2199300.06,No Contact,No Contact
7680,Mathis,Roary,San Diego,California,65,Married,Male,2,3,4348962.634,636938.27,No Contact,No Contact
7681,Mcintosh,Jermaine,Tampa,Florida,65,Married,Male,2,2.285714286,7423455.562,3609532.49,In Writing,Quaterly
7682,Singleton,Bree,Austin,Texas,65,Divorced,Male,2,4,4379853.036,1577177.68,Phone,Monthly
7683,Spears,Declan,Philadelphia,Pennsylvania,65,Single,Male,2,3.5,3968341.042,1838789.22,Email,Monthly
7684,Steele,Kerry,Bellevue,Washington,65,Married,Male,2,2.166666667,5735797.018,965929.54,No Contact,Quaterly
7685,Walton,Simone,Miami,Florida,65,Unknown,Male,2,3,5877933.464,4136055.87,Email,Daily
7686,Whitaker,Chava,Miami,Florida,65,Married,Male,2,2.857142857,5538103.085,1738327.22,In Writing,Quaterly
7687,Wilcox,Debra,Miami,Florida,65,Married,Male,2,2.285714286,7466997.907,1527129.18,No Contact,Yearly
7688,Dillon,Adrian,Frederick,Maryland,65,Single,Unknown,2,2.5,8843231.475,2756610.32,Email,Daily
7689,Frye,Faith,Madison,Wisconsin,65,Single,Unknown,2,2.285714286,6557382.468,2957619.60,In Person,Quaterly
7690,Wallace,Howard,Orlando,Florida,65,Single,Unknown,2,2.333333333,6506206.902,3552957.72,No Contact,Monthly
7691,Wooten,Wanda,St. Petersburg,Florida,65,Single,Unknown,2,2.333333333,2435821.128,502494.41,In Writing,Monthly
7692,Carney,Cheryl,Columbia,Maryland,65,Married,Male,1,2.25,8778577.392,4461629.95,No Contact,No Contact
7693,Cross,Adele,Miami,Florida,65,Married,Male,1,2.75,4644841.469,78234.12,No Contact,Daily
7694,Frederick,Eagan,Aurora,Illinois,65,Married,Female,1,2.833333333,7215666.682,3021521.07,Phone,Quaterly
7695,Garza,Noelani,St. Petersburg,Florida,65,Married,Female,1,2.833333333,10282569.34,6452873.86,Email,Daily
7696,Lambert,Dakota,San Jose,California,65,Married,Female,0,2.833333333,8611793.237,5080933.73,Phone,Daily
7697,Noble,Len,Los Angeles,California,65,Married,Female,0,2.833333333,11102030.22,3372071.79,In Person,Monthly
7698,Vargas,Joelle,Gary,Indiana,65,Unknown,Female,0,2.6,10000195.61,4029578.59,Phone,Daily
7699,Baker,Ethan,St. Petersburg,Florida,65,Unknown,Male,0,3.333333333,6627229.544,1988982.11,No Contact,Monthly
7700,Barlow,Avram,Owensboro,Kentucky,65,Divorced,Male,0,3.142857143,1888641.196,584528.26,No Contact,Daily
7701,Britt,Graham,San Jose,California,65,Divorced,Male,0,3.166666667,2188969.328,271743.47,In Writing,Daily
7702,Cunningham,Reece,Chesapeake,Virginia,65,Unknown,Male,0,3.142857143,4384937.128,2285549.76,In Person,No Contact
7703,Ellis,Kalia,San Jose,California,65,Unknown,Male,0,3.142857143,4035329.792,883727.94,Email,No Contact
7704,Ferguson,Phillip,Tallahassee,Florida,65,Single,Male,0,3.285714286,6013591.272,387697.56,Phone,No Contact
7705,Gilbert,Armando,Tampa,Florida,65,Single,Male,0,3.666666667,4579491.852,1975583.75,In Person,Monthly
7706,Harris,Tallulah,Lexington,Kentucky,65,Married,Male,0,2.5,5408086.195,140937.14,Email,Quaterly
7707,Mueller,Minerva,Birmingham,Alabama,65,Married,Male,1,2.714285714,9244296.298,4526027.75,Phone,Quaterly
7708,Munoz,Wallace,Bear,Delaware,65,Married,Male,1,2.857142857,5754195.533,271301.72,No Contact,Quaterly
7709,Oliver,Chadwick,Athens,Georgia,65,Divorced,Male,1,3.285714286,2711997.184,1128565.78,No Contact,Quaterly
7710,Pearson,Jessica,Akron,Ohio,65,Married,Male,1,2.571428571,4996757.75,1095184.40,Phone,Yearly
7711,Shaffer,Grady,Boston,Massachusetts,65,Single,Male,1,3.571428571,8402389.726,3739396.00,Email,Daily
7712,Travis,Keaton,Reno,Nevada,65,Divorced,Male,1,3.125,3331236.532,1376440.42,In Person,Yearly
7713,Workman,Tana,Aurora,Colorado,65,Divorced,Male,1,3.666666667,1539158.972,650665.18,Phone,No Contact
7714,Adkins,Prescott,Sacramento,California,65,Single,Unknown,1,2.666666667,7859838.402,1134560.23,No Contact,Daily
7715,Armstrong,Flavia,Houston,Texas,65,Single,Unknown,1,3.166666667,6737929.146,4144947.77,No Contact,Daily
7716,Conrad,Darius,Columbia,Maryland,65,Married,Unknown,1,2.833333333,8344143.756,930879.46,No Contact,Yearly
7717,Mathis,Germane,Atlanta,Georgia,65,Single,Unknown,1,2.571428571,7958401.776,2906858.92,Phone,Monthly
7718,Alexander,Nigel,St. Petersburg,Florida,65,Unknown,Male,0,3,3550753.648,1370593.95,In Person,No Contact
7719,Benjamin,Evangeline,San Antonio,Texas,65,Unknown,Male,0,2.5,3941076.048,813583.68,Email,Monthly
7720,Dunn,Gisela,Milwaukee,Wisconsin,65,Single,Female,0,2.833333333,12197746.17,5008744.73,In Person,Daily
7721,Dunn,Tashya,Lowell,Massachusetts,65,Married,Female,0,2.833333333,9840057.365,1486066.23,Email,Quaterly
7722,Galloway,Hilda,Evansville,Indiana,65,Married,Female,0,2.833333333,6722359.114,878588.01,No Contact,Quaterly
7723,Giles,Kaseem,Salem,Oregon,65,Unknown,Female,0,2.5,7858239.636,2776720.13,Email,Daily
7724,Hess,Heather,Baltimore,Maryland,65,Married,Female,0,2.833333333,14986516.15,5207983.37,Email,Monthly
7725,Holloway,Octavius,Oklahoma City,Oklahoma,65,Unknown,Female,0,2.2,10933367.95,4829730.05,Email,Quaterly
7726,House,Chandler,Orlando,Florida,65,Single,Female,0,2.857142857,5627490.336,2397197.46,In Person,Daily
7727,Jackson,Ivan,Bloomington,Minnesota,65,Married,Female,0,2.833333333,6482337.451,1973312.64,Email,Quaterly
7728,Mcclain,Hayden,Sacramento,California,65,Unknown,Female,0,2.2,9451973.7,4497063.17,No Contact,Daily
7729,Meyers,Ciaran,Pittsburgh,Pennsylvania,65,Unknown,Female,0,3,4972151.184,90112.46,No Contact,Quaterly
7730,Peck,Rogan,Rockford,Illinois,65,Married,Female,0,2.833333333,10802985.9,1728307.53,In Person,Monthly
7731,Petersen,Alec,Tampa,Florida,65,Unknown,Female,0,2.714285714,7112625,1619492.16,In Person,No Contact
7732,Shaffer,Mollie,Jacksonville,Florida,65,Unknown,Female,0,2.857142857,12988894.46,6101933.14,In Writing,Daily
7733,Singleton,Zenaida,Seattle,Washington,65,Unknown,Female,0,2.875,8116212.936,4423713.84,No Contact,Monthly
7734,Valencia,Yen,Austin,Texas,65,Married,Female,0,2.833333333,5023335.845,1553581.04,No Contact,Yearly
7735,Alvarado,Julian,Bear,Delaware,65,Divorced,Male,0,3.125,1931122.336,654722.64,In Writing,No Contact
7736,Baldwin,Madeson,Bangor,Maine,65,Single,Male,0,3.25,5592976.553,1237626.00,No Contact,No Contact
7737,Bonner,Kieran,Worcester,Massachusetts,65,Single,Male,0,3.285714286,5849861.098,3580470.32,Email,Yearly
7738,Compton,Clarke,Tampa,Florida,65,Unknown,Male,0,3.166666667,7669448.072,2487061.41,Email,Yearly
7739,Donaldson,Boris,Toledo,Ohio,65,Divorced,Male,0,3,2937888.928,1596840.34,Email,Daily
7740,Flowers,Xander,Frederick,Maryland,65,Divorced,Male,0,3.166666667,1893264.724,457161.12,In Writing,No Contact
7741,Gilmore,Nyssa,Paradise,Nevada,65,Divorced,Male,0,2.857142857,2413910.772,1731804.67,No Contact,Monthly
7742,Howard,Neil,Columbus,Georgia,65,Single,Male,0,3,4394018.023,768598.27,In Writing,Yearly
7743,James,Imogene,Lakewood,Colorado,65,Divorced,Male,0,3,2607321.6,872512.37,In Person,Quaterly
7744,Keller,Dexter,Indianapolis,Indiana,65,Divorced,Male,0,3.25,3088588.62,1120928.02,In Person,Yearly
7745,Koch,Forrest,New Haven,Connecticut,65,Married,Male,0,3.4,9077983.824,3207825.25,Phone,Yearly
7746,Mcgowan,Erica,Frankfort,Kentucky,65,Married,Male,0,2.5,7303651.181,2663132.66,Phone,Daily
7747,Mcintyre,Uma,Tampa,Florida,65,Divorced,Male,0,3,3389905.688,1547548.50,Email,Quaterly
7748,Perry,Shannon,Chesapeake,Virginia,65,Single,Male,0,2.714285714,6932003.926,2482937.68,Email,Quaterly
7749,Smith,Halla,Cambridge,Massachusetts,65,Unknown,Male,0,3.75,4624705.592,2919042.88,Phone,Quaterly
7750,Stanton,Brock,Indianapolis,Indiana,65,Married,Male,0,3,5724724.262,3281311.99,No Contact,No Contact
7751,Velazquez,Castor,Baltimore,Maryland,65,Single,Male,0,3.857142857,5838712.87,2723195.03,In Person,No Contact
7752,Wiggins,Jin,Orlando,Florida,65,Married,Male,0,2.75,6763092.586,840281.89,In Writing,Yearly
7753,Herman,Geraldine,Covington,Kentucky,65,Married,Unknown,0,2.833333333,11575418.09,3286392.72,No Contact,Yearly
7754,Holcomb,Conan,Kenosha,Wisconsin,65,Single,Unknown,0,2.8,7109882.91,2755112.26,No Contact,Daily
7755,Howell,Daphne,Huntsville,Alabama,65,Married,Unknown,0,2.833333333,6958537.092,1771355.04,Email,Quaterly
7756,Adams,Nicole,Columbia,Maryland,66,Married,Male,0,2.714285714,4420977.725,494668.26,No Contact,No Contact
7757,Arnold,Peter,Covington,Kentucky,66,Married,Male,0,2.625,7266207.686,3084083.06,In Writing,Monthly
7758,Burris,Baker,Akron,Ohio,66,Unknown,Male,0,3.5,4567744.896,664919.84,Phone,Quaterly
7759,Carpenter,Shelley,Lewiston,Maine,66,Married,Male,0,2.571428571,5278190.237,2493908.85,In Writing,Yearly
7760,Hart,Victoria,Columbia,Maryland,66,Married,Female,0,2.833333333,11617038.39,7407304.07,No Contact,No Contact
7761,Herman,Erin,Lewiston,Maine,66,Married,Female,0,2.833333333,12892863.3,5516479.24,In Writing,Daily
7762,Hester,Sawyer,Allentown,Pennsylvania,66,Married,Female,0,2.833333333,4766024.203,1454434.68,No Contact,Daily
7763,Hopkins,Yen,Savannah,Georgia,66,Married,Female,0,2.833333333,10103817.86,2644694.21,Phone,No Contact
7764,Marsh,Gannon,Boston,Massachusetts,66,Married,Female,0,2.833333333,10975007.16,5414329.44,Phone,Monthly
7765,Osborn,Aphrodite,Miami,Florida,66,Married,Female,0,2.833333333,5655432.931,2306736.81,In Writing,Daily
7766,Osborne,Dennis,Tacoma,Washington,66,Married,Female,0,2.833333333,7740899.15,3178593.10,In Writing,Yearly
7767,Pacheco,Abdul,Tampa,Florida,66,Married,Female,0,2.833333333,5853184.272,868008.96,No Contact,Quaterly
7768,Spencer,Madison,Toledo,Ohio,66,Single,Female,0,2.571428571,6833603.275,2866258.70,Email,Yearly
7769,Wilson,Kimberley,Augusta,Georgia,66,Married,Female,0,2.833333333,17234533.37,7027950.76,Email,Monthly
7770,Aguilar,Griffith,Jacksonville,Florida,66,Divorced,Male,0,3,3119455.3,1283112.90,Phone,Yearly
7771,Benton,Ivor,Cheyenne,Wyoming,66,Divorced,Male,0,2.833333333,3124328.792,820072.03,No Contact,Monthly
7772,Cameron,Daniel,Orlando,Florida,66,Unknown,Male,0,2.833333333,7120064.952,3260803.10,In Writing,No Contact
7773,Carr,Laith,Pike Creek,Delaware,66,Married,Male,0,2.5,8672505.878,4029788.51,No Contact,Daily
7774,Chavez,Aladdin,Columbia,Maryland,66,Single,Male,0,3.375,3191450.278,122525.77,No Contact,Daily
7775,Conway,Yuli,Jacksonville,Florida,66,Unknown,Male,0,3.833333333,5235954.984,2772542.24,No Contact,Quaterly
7776,Delacruz,Joshua,Worcester,Massachusetts,66,Unknown,Male,0,3.142857143,2628127.32,1031183.30,Email,Daily
7777,Fields,Karina,Grand Rapids,Michigan,66,Married,Male,0,2.714285714,5059871.357,2264464.05,No Contact,No Contact
7778,Harrell,Ray,Warren,Michigan,66,Married,Male,0,3,6030923.184,1100777.43,No Contact,No Contact
7779,Lindsey,Ishmael,Rockville,Maryland,66,Married,Male,5,2.857142857,4200267.427,599602.10,No Contact,Yearly
7780,Lowery,Lavinia,Lewiston,Maine,66,Married,Male,5,3,7659485.808,3730292.97,In Writing,Daily
7781,Macdonald,Noah,Fort Wayne,Indiana,66,Divorced,Male,5,3.142857143,2313627.316,649447.55,In Writing,Monthly
7782,Mccullough,Ferris,Tampa,Florida,66,Single,Male,5,3.125,4585841.021,1059960.84,Phone,Quaterly
7783,Mcfadden,TaShya,New Orleans,Louisiana,66,Divorced,Male,5,3.166666667,1826536.192,246988.77,Email,No Contact
7784,Payne,Palmer,Evansville,Indiana,66,Married,Male,5,3.166666667,6018365.184,1731455.23,In Person,Quaterly
7785,Ware,Astra,Tampa,Florida,66,Married,Male,5,3,6435005.866,2669584.32,No Contact,No Contact
7786,Combs,Morgan,South Portland,Maine,66,Single,Unknown,5,4.25,2340210.015,91326.46,No Contact,Quaterly
7787,Patel,Grant,Chesapeake,Virginia,66,Married,Unknown,5,2.833333333,8454834.336,368480.74,Email,Yearly
7788,Travis,Felix,College,Alaska,66,Single,Unknown,5,3.166666667,8818056.936,2097003.64,Phone,Monthly
7789,Vazquez,Deirdre,New Haven,Connecticut,66,Single,Unknown,5,2.857142857,5332456.818,3573192.64,Email,Daily
7790,Berger,Lydia,Harrisburg,Pennsylvania,66,Single,Male,1,3.714285714,6242617.93,1584219.69,No Contact,No Contact
7791,Brown,Barrett,Houston,Texas,66,Single,Male,1,3.142857143,4354994.03,2087551.81,Email,Daily
7792,Cantrell,Amir,Flint,Michigan,66,Married,Male,1,2.142857143,8213936.765,4035189.35,Phone,No Contact
7793,Estrada,Bradley,Frederick,Maryland,66,Married,Female,1,2.833333333,6279198.12,1154126.19,Phone,Monthly
7794,Frederick,Louis,Indianapolis,Indiana,66,Unknown,Female,1,2.833333333,6020251.224,898956.24,Phone,Monthly
7795,Garcia,Winter,Philadelphia,Pennsylvania,66,Married,Female,4,2.833333333,7883600.587,3070484.35,Phone,Monthly
7796,Gill,Amelia,Green Bay,Wisconsin,66,Married,Female,4,2.833333333,11421795.53,6131677.59,In Person,Yearly
7797,Griffin,Camille,Los Angeles,California,66,Married,Female,4,2.833333333,9113050.44,631620.29,Email,Daily
7798,Haney,Hedy,Bear,Delaware,66,Unknown,Female,4,2.833333333,8415225.78,1935863.90,No Contact,Monthly
7799,Mccarthy,Rajah,Jacksonville,Florida,66,Married,Female,4,2.833333333,10155351.4,3096112.78,Email,Quaterly
7800,Oliver,Raja,Orlando,Florida,66,Married,Female,4,2.833333333,11060693.65,4942849.02,Phone,Monthly
7801,Ray,Raphael,Los Angeles,California,66,Married,Female,4,2.833333333,15178223.36,7126605.91,No Contact,Daily
7802,Blackwell,Lilah,Orlando,Florida,66,Single,Male,4,2.833333333,5916993.451,1256489.40,Phone,Quaterly
7803,Carlson,Amal,Fresno,California,66,Single,Male,4,3.2,5541203.772,3050808.51,In Person,No Contact
7804,Combs,Felicia,Wilmington,Delaware,66,Single,Male,4,3.285714286,5338089.338,1856735.71,No Contact,No Contact
7805,Delaney,Tamekah,Montgomery,Alabama,66,Divorced,Male,4,3.142857143,1752518.82,270628.38,In Person,Daily
7806,Estrada,Armando,Eugene,Oregon,66,Married,Male,4,2.5,7430289.61,1122499.12,No Contact,Monthly
7807,Greer,Rana,San Jose,California,66,Divorced,Male,4,3.25,3951440.636,2050213.57,In Writing,Yearly
7808,Herman,Sebastian,Mobile,Alabama,66,Divorced,Male,4,3.25,3065275.72,1361072.54,Phone,Daily
7809,Hines,Tana,Sterling Heights,Michigan,66,Divorced,Male,4,2.857142857,2407274.896,1687232.77,Email,Quaterly
7810,Hutchinson,Chastity,Baltimore,Maryland,66,Married,Male,4,2.571428571,6903774.509,2832346.98,Phone,Daily
7811,Larsen,Sopoline,Cheyenne,Wyoming,66,Single,Male,4,3.166666667,4074979.99,681265.35,In Writing,Quaterly
7812,Norman,Harriet,Rockville,Maryland,66,Single,Male,4,2.5,7295699.455,3454814.56,No Contact,Yearly
7813,Osborne,Arthur,Houston,Texas,66,Married,Male,4,3.166666667,10674046.41,3197739.42,In Writing,Quaterly
7814,Owens,Emi,Tampa,Florida,66,Divorced,Male,4,2.875,2882013.888,330146.34,In Person,Yearly
7815,Peters,Celeste,Los Angeles,California,66,Divorced,Male,1,3.625,2450764.42,1477453.74,Phone,Monthly
7816,Stevens,Hoyt,Fort Worth,Texas,66,Single,Male,4,2.428571429,6872465.995,3123271.01,In Writing,Quaterly
7817,Vargas,Karina,Lafayette,Louisiana,66,Married,Male,0,3,7582918.262,1622467.89,Phone,No Contact
7818,Walsh,Keaton,Newport News,Virginia,66,Married,Male,0,2.25,5960559.197,3471569.09,In Person,Yearly
7819,Berry,Connor,Anchorage,Alaska,66,Married,Unknown,0,2.833333333,5779173.036,3577493.09,Phone,Daily
7820,Chang,Xandra,Covington,Kentucky,66,Single,Unknown,0,2.857142857,6220685.484,1544964.88,Phone,Yearly
7821,Matthews,Raven,Gaithersburg,Maryland,66,Married,Unknown,0,2.833333333,10205201.6,3947380.94,In Person,Yearly
7822,Preston,Camden,Newport News,Virginia,66,Single,Unknown,4,2.571428571,8448314.472,2316590.64,Phone,Monthly
7823,Ramsey,Thane,Norfolk,Virginia,66,Single,Unknown,4,2.833333333,5634622.422,459934.02,In Person,Quaterly
7824,Ashley,Kermit,Boston,Massachusetts,66,Unknown,Male,3,3.571428571,6831450.392,3177738.30,In Writing,Yearly
7825,Buckley,Burke,Fort Collins,Colorado,66,Married,Male,3,3,6668161.219,2018763.30,Email,Monthly
7826,Calderon,Lynn,Bridgeport,Connecticut,66,Married,Male,3,3,5024057.251,356291.02,Phone,Monthly
7827,Clay,Sybil,Lawton,Oklahoma,66,Unknown,Male,3,3.857142857,3792299.264,728695.97,Phone,Yearly
7828,Cline,Ramona,Tacoma,Washington,66,Unknown,Male,3,2.75,8673494.44,1925901.54,In Writing,Monthly
7829,Ferrell,Skyler,Rockville,Maryland,66,Married,Female,1,2.833333333,7736744.808,1254506.57,Email,Daily
7830,Hamilton,Hasad,Orlando,Florida,66,Married,Female,1,2.833333333,7947965.376,2064929.07,Phone,No Contact
7831,Miller,Charlotte,Jacksonville,Florida,66,Married,Female,1,2.833333333,12942267.25,4219310.53,No Contact,No Contact
7832,Odom,Otto,Bellevue,Washington,66,Married,Female,1,2.833333333,9169425.158,1350749.09,Phone,No Contact
7833,Ross,Cameran,Tacoma,Washington,66,Unknown,Female,1,2.857142857,8044271.976,1738369.15,In Person,Monthly
7834,Ball,Hadley,Springfield,Massachusetts,66,Unknown,Male,1,2.833333333,6710784.496,2369181.57,Email,No Contact
7835,Bartlett,Camilla,Carson City,Nevada,66,Divorced,Male,1,3,2199422.524,28855.63,In Person,Daily
7836,Beasley,Tatiana,Allentown,Pennsylvania,66,Married,Male,1,2.714285714,6684215.616,4501972.30,No Contact,Yearly
7837,Bowen,Pascale,Richmond,Virginia,66,Married,Male,1,2.714285714,11342124.52,4991595.65,Email,Monthly
7838,Burks,Vielka,Tampa,Florida,66,Married,Male,1,2.166666667,6691915.027,2170778.69,In Writing,Quaterly
7839,Clements,Deirdre,Cambridge,Massachusetts,66,Single,Male,1,3.285714286,4783436.237,948616.53,Phone,Daily
7840,Everett,Neve,Orlando,Florida,66,Divorced,Male,1,3.428571429,3588872.456,1547891.90,In Writing,Quaterly
7841,Fields,Chava,Denver,Colorado,66,Married,Male,1,3.285714286,9030603.13,2637436.34,In Person,No Contact
7842,Franklin,Nevada,Miami,Florida,66,Married,Male,1,2.666666667,5885737.478,912143.73,Phone,Quaterly
7843,Frazier,Leo,Fresno,California,66,Divorced,Male,1,3,2248780.144,766637.04,In Writing,No Contact
7844,Gillespie,Illana,Owensboro,Kentucky,66,Married,Male,1,2.571428571,7519178.41,3228355.85,In Person,Monthly
7845,Marshall,Martena,Seattle,Washington,66,Unknown,Male,3,3.428571429,6528814.968,2233638.37,Phone,Daily
7846,Mcdonald,Xaviera,Fayetteville,Arkansas,66,Single,Male,3,3.571428571,5733226.418,2586584.71,In Writing,Daily
7847,Mcintosh,Lawrence,Miami,Florida,66,Married,Male,3,2.5,7427944.618,3643779.11,Phone,Quaterly
7848,Mercer,Rose,Tampa,Florida,66,Divorced,Male,3,4.142857143,3159672.828,1153241.65,In Person,No Contact
7849,Rogers,Ciaran,St. Petersburg,Florida,66,Unknown,Male,3,3.428571429,3973644.584,1232223.20,In Person,Daily
7850,Daniel,Lavinia,Dover,Delaware,66,Single,Unknown,3,2.833333333,9421258.392,4153257.11,Email,No Contact
7851,Henry,Maris,Erie,Pennsylvania,66,Single,Unknown,3,3.142857143,8467379.739,3397445.06,Phone,Monthly
7852,Burris,Isabelle,Madison,Wisconsin,66,Unknown,Male,2,3.142857143,6770317.632,2743440.54,In Writing,Quaterly
7853,Burt,Camden,Hillsboro,Oregon,66,Married,Male,2,3,7039237.421,1777265.32,In Person,Quaterly
7854,Cox,Megan,Fresno,California,66,Married,Male,2,3,6812836.867,197654.25,In Person,No Contact
7855,Franklin,Erich,Glendale,Arizona,66,Married,Female,2,2.833333333,13463789.04,4489654.29,In Writing,Quaterly
7856,Henry,Ronan,Green Bay,Wisconsin,66,Unknown,Female,2,2.857142857,9804059.772,5974960.99,In Person,Yearly
7857,Hood,Kasper,Austin,Texas,66,Married,Female,2,2.833333333,5158752.581,1650602.30,In Person,Yearly
7858,Huber,Carson,Columbia,Maryland,66,Married,Female,2,2.833333333,8637985.699,3980471.04,Phone,Quaterly
7859,Hunter,Ulric,Rockford,Illinois,66,Married,Female,2,2.833333333,6647246.986,3322018.25,Phone,Monthly
7860,Hurley,Cecilia,Dallas,Texas,66,Single,Female,2,2.833333333,9539825.911,4972524.90,Phone,Yearly
7861,Leblanc,Carolyn,Toledo,Ohio,66,Married,Female,2,2.833333333,13938609.11,7258571.42,Email,Quaterly
7862,Little,Zenaida,Duluth,Minnesota,66,Married,Female,2,2.833333333,12199421.15,3044002.29,No Contact,No Contact
7863,Mason,Kato,Tucson,Arizona,66,Married,Female,2,2.833333333,7162497.576,2291310.03,No Contact,Monthly
7864,Prince,Dieter,Rochester,Minnesota,66,Married,Female,2,2.833333333,10362523.2,2755313.68,In Writing,No Contact
7865,Sanders,Morgan,Cincinnati,Ohio,66,Married,Female,2,2.833333333,10850952.9,2935432.28,In Person,Quaterly
7866,Welch,Noah,Miami,Florida,66,Unknown,Female,2,2.833333333,6772062.024,856218.48,Email,Quaterly
7867,Wilkinson,Christopher,Springfield,Massachusetts,66,Married,Female,2,2.833333333,6112146.643,436964.49,In Person,Daily
7868,Beach,Dorothy,St. Petersburg,Florida,66,Single,Male,2,3.285714286,4439950.164,967142.59,In Person,Daily
7869,Beasley,Abel,Rockville,Maryland,66,Single,Male,2,3.285714286,8464906.102,3247894.17,In Person,No Contact
7870,Bishop,Simon,South Bend,Indiana,66,Married,Male,2,2.428571429,6567738.902,2657803.20,Email,No Contact
7871,Burgess,Charity,Columbia,Maryland,66,Single,Male,2,2.857142857,3069573.343,235106.73,In Writing,Monthly
7872,Contreras,Casey,Reno,Nevada,66,Unknown,Male,2,2.833333333,5428740.512,1570969.92,No Contact,Daily
7873,Gentry,Hanae,Chesapeake,Virginia,66,Married,Male,2,2.333333333,4448317.661,811516.99,No Contact,Yearly
7874,Glover,Arsenio,Jacksonville,Florida,66,Single,Male,2,3.571428571,1668164.846,192621.69,No Contact,Daily
7875,Hughes,Isadora,Pittsburgh,Pennsylvania,66,Divorced,Male,2,3,2806559.652,1718906.80,In Writing,Yearly
7876,Hunt,Moana,Gresham,Oregon,66,Divorced,Male,2,3.125,3154044.92,760393.30,In Writing,Quaterly
7877,Kirby,Timon,Tallahassee,Florida,66,Single,Male,2,4,4465029.442,1974920.69,No Contact,Daily
7878,Lloyd,Willa,Cincinnati,Ohio,66,Married,Male,2,3,10423140,4634467.97,No Contact,Monthly
7879,Mcfadden,Alma,Dover,Delaware,66,Single,Male,2,3.5,3886653.514,75665.12,In Writing,No Contact
7880,Mcneil,Solomon,Norman,Oklahoma,66,Single,Male,2,3,5593001.825,3436855.34,In Writing,Daily
7881,Salas,Aaron,Frederick,Maryland,66,Divorced,Male,2,3,2221862.76,668803.20,Phone,No Contact
7882,Vance,Hannah,Columbus,Georgia,66,Unknown,Male,2,3.666666667,6674007.392,2235306.11,Email,Quaterly
7883,Watson,Brenden,Salem,Oregon,66,Married,Male,2,3.571428571,8047289.453,3326528.03,No Contact,Monthly
7884,Vinson,Cameron,Athens,Georgia,66,Single,Unknown,2,2.333333333,6948307.782,3599746.49,Phone,Daily
7885,Bush,Azalia,Annapolis,Maryland,66,Unknown,Male,1,3,5017462.528,395310.24,Email,Yearly
7886,Carpenter,Gil,Dover,Delaware,66,Unknown,Male,1,3,5353435.568,1587300.00,No Contact,No Contact
7887,Cherry,Alexa,Miami,Florida,66,Married,Male,1,3,5804210.381,2020419.15,In Writing,Daily
7888,Doyle,Fallon,Cincinnati,Ohio,66,Unknown,Female,1,3.2,5515883.412,268215.79,No Contact,Quaterly
7889,Fletcher,Asher,Dover,Delaware,66,Married,Female,1,2.833333333,10782814.16,4491854.27,In Person,Quaterly
7890,Fuentes,Winifred,San Antonio,Texas,66,Married,Female,1,2.833333333,9291821.947,2096192.97,Phone,Quaterly
7891,Gray,Elliott,Fresno,California,66,Married,Female,1,2.833333333,10307488.28,6669490.46,Phone,Quaterly
7892,Haley,Lois,Pike Creek,Delaware,66,Married,Female,1,2.833333333,6965884.973,458880.36,In Writing,Monthly
7893,Higgins,Shay,Grand Rapids,Michigan,66,Married,Female,1,2.833333333,6739619.702,1433922.05,In Person,No Contact
7894,Lyons,Paloma,Los Angeles,California,66,Married,Female,0,2.833333333,8010671.011,986632.36,Email,Yearly
7895,Mays,Cailin,San Antonio,Texas,66,Unknown,Female,0,2.142857143,8783333.988,4100781.36,Phone,Yearly
7896,Mullen,Arthur,Broken Arrow,Oklahoma,66,Unknown,Female,0,2.5,12239141.3,3619422.77,Email,Quaterly
7897,Olson,Breanna,Worcester,Massachusetts,66,Married,Female,0,2.833333333,10991867.33,7280302.35,No Contact,Yearly
7898,Salas,Nicole,Stamford,Connecticut,66,Married,Female,0,2.833333333,8827761.571,1972165.48,In Writing,No Contact
7899,Sherman,Thaddeus,Minneapolis,Minnesota,66,Unknown,Female,0,3.166666667,7121437.44,1839183.22,In Writing,No Contact
7900,Wiggins,Candice,Athens,Georgia,66,Married,Female,0,2.833333333,10906774.63,3284773.69,No Contact,No Contact
